CitizenID,Name,BirthDate,Nationality,Address,VotingStatus,PassportNumber,TaxID,MaritalStatus,CriminalRecord,EducationLevel,Income,ImmigrationYear
CIT_9666,Jeanne Horne,06-11-1990,United States,"530 Justin Keys, Browntown, AR 35651",Yes,V76765520,TAX-9666-11,Single,No,PhD,50540.71,Unknown/None
CIT_9667,Heather Le,08-10-1963,United States,"0424 Crane Parkway, North Katiehaven, UT 34611",No,101071049,TAX-9667-20,Single,Unknown/None,High School,29137.43,Unknown/None
CIT_9668,Kenneth Short,12-05-1950,United States,"56441 Carrie Mews, Sarahchester, CT 81032",No,P08518037,TAX-9668-26,Married,Pending,PhD,-61615.0,Unknown/None
CIT_9669,Cameron Taylor,14-11-1972,United States,"1287 Harvey Harbors, Hughesland, IA 20889",Yes,944619305,TAX-9669-04,Unknown,Unknown/None,Doctorate,26013.25,Unknown/None
CIT_9670,Shawn Torres,12-10-1960,United States,"USNV Rodgers; FPO AP 27623,",Yes,243348614,TAX-9670-56,Divorced,Unknown/None,Masters,16967.33,Unknown/None
CIT_9671,Jason Brown,12-03-1935,France,"158 Andrea Stravenue, New Kylehaven, GA 76116",Unknown,P18695235,Unknown/None,Unknown,Yes,Doctorate,13448.35,Unknown/None
CIT_9672,Shane Kerr,17-11-2005,United States,"4975 Brown Mountain, Williamstown, VA 38586",No,902603909,TAX-9672-04,Unknown,Unknown/None,Doctorate,88671.22,Unknown/None
CIT_9673,Cody Morris,08-07-1994,India,"67884 Nicole Creek Suite 229, Lake Kristina, NH 11239",No,641973845,TAX-9673-54,Single,Pending,PhD,113992.42,2001.0
CIT_046,Jared Williams,05-04-1935,France,"9591 Pierce Port Suite 573, New Susan, GA 82181",No,X52788194,TAX-9674-96,Single,Pending,High School,112648.42,Unknown/None
CIT_9675,Tina Smith,19-06-1992,United States,"PSC 3303, Box 6891, APO AP 21625",Yes,G63467275,TAX-9675-79,Unknown,Unknown/None,Doctorate,86006.5,Unknown/None
CIT_9676,John Lang,23-08-1998,United States,"22592 Murphy Courts Suite 157, West Edward, MD 53053",Yes,INVALID_member,TAX-9676-63,Widowed,Unknown/None,High School,138602.15,Unknown/None
CIT_9677,Debbie Sanchez,28-12-2006,France,"Unit 8357 Box 7505; DPO AE 71501,",Yes,INVALID_focus,TAX-9677-09,Married,Unknown/None,Doctorate,34275.39,Unknown/None
CIT_9678,David Adams,Unknown/Invalid Format,India,"34913 Victoria Stream Apt. 573, Rebeccafort, OH 51660",Yes,T50039181,TAX-9678-14,Single,No,High School,130155.84,Unknown/None
CIT_9679,Michael Miller,26-08-1988,France,"1465 Gray Wells; East Streetephen; AZ 58884,",Yes,492450190,TAX-9679-18,Unknown,Pending,High School,25023.55,Unknown/None
CIT_9680,Melissa Thompson,15-06-2004,India,"USNS Davis, FPO AP 42165",Yes,899377272,TAX-9680-05,Unknown,Unknown/None,Bachelors,124173.34,1990.0
CIT_9681,Sheila Klein,05-06-1968,France,"52528 Lee Trail, Snydermouth, PW 55270",Yes,668217524,TAX-9681-84,Unknown,Yes,Masters,58001.02,1982.0
CIT_064,Calvin Smith,21-10-1959,United States,"45927 Keith Crest, Patriciaburgh, TN 74443",Yes,N38159509,TAX_9682_11,Married,Unknown/None,Doctorate,106296.35,Unknown/None
CIT_9683,John Wilson,24-07-1934,India,"993 Michelle Rest Apt. 087, Walkerberg, MH 14836",No,E55031706,TAX-9683-30,Married,Unknown/None,PhD,11662.23,Unknown/None
CIT_9684,Joseph Stevenson,28-11-1971,India,"PSC 8372, Box 3507, APO AP 70443",No,P60932209,Unknown/None,Married,Pending,High School,99458.0,1968.0
CIT_9685,Cynthia Williams,01-03-1949,United States,"5474 Joy Drive Suite 989; West Richard; MS 87167,",No,S82315401,TAX-9685-75,Divorced,Yes,Bachelors,82544.09,Unknown/None
CIT_9686,Scott Weber,30-05-1982,India,"733 Hill Glen Apt. 556; East Vanessa; VT 81042,",No,767974969,TAX-9686-29,Single,No,High School,114027.59,Unknown/None
CIT_9687,Tanya Odonnell,19-08-1988,United States,"9538 Joshua Mountains Suite 324, Samanthafurt, AZ 33712",Yes,101332703,TAX-9687-96,Divorced,Unknown/None,High School,139412.23,Unknown/None
CIT_9688,Jeffrey Rogers,20-01-1976,France,"48013 Jeanette Fields, Benjaminville, CT 86529",Unknown,646452314,TAX-9688-70,Single,No,PhD,65290.81,Unknown/None
CIT_9689,David Diaz,21-06-1946,United States,"127 Michael Ville, Stacyville, VA 83620",No,863121286,TAX_9689_68,Married,Yes,High School,57105.66,Unknown/None
CIT_9690,Matthew Baker,28-03-1964,India,"453 Thomas Skyway, Blankenshiptown, ND 50950",Yes,O84847432,TAX-9690-24,Single,No,PhD,31377.82,Unknown/None
CIT_9691,Crystal Miller,09-10-1944,France,"427 Connie Junction Suite 307, Baileyton, LA 14109",No,803145334,TAX_9691_12,Single,Pending,Masters,37120.9,Unknown/None
CIT_9692,Noah Velez Jr.,05-04-1967,France,"1477 Suarez Tunnel; North Jillfort; OR 25883,",Yes,382917789,TAX-9692-27,Single,Unknown/None,High School,34481.33,1958.0
CIT_9693,Robert Chandler,04-11-1999,India,"6842 David Mews Apt. 115, Lake Charlotte, NJ 59877",Yes,362461524,Unknown/None,Married,Unknown/None,Masters,25300.61,Unknown/None
CIT_9694,Ryan Barnes,03-04-1950,France,"862 Griffin Mills Apt. 612, Kimberlyside, NV 42991",Yes,L14473670,TAX-9694-24,Divorced,No,High School,39267.71,1942.0
CIT_9695,James Young,03-11-1943,India,"USNS Frazier, FPO AE 44022",Unknown,K38758244,TAX_9695_87,Single,Yes,PhD,115353.19,1960.0
CIT_032,Tristan Davidson,02-11-1990,India,"69910 Morgan Gardens, Williamsstad, TN 14332",No,Z69202307,TAX-9696-82,Single,No,PhD,-83228.0,1986.0
CIT_9697,Debra Austin,22-09-1952,France,"011 Campbell Key Apt. 047, Sheenamouth, IA 36018",No,Z45565545,TAX_9697_33,Single,Unknown/None,High School,25794.35,Unknown/None
CIT_9698,Barbara Williams,14-04-1986,United States,"409 Christopher Ports Apt. 373, West Kristyhaven, WI 47369",No,INVALID_mouth,TAX-9698-49,Single,Pending,High School,26697.91,Unknown/None
CIT_9699,Andrew Leach,27-01-1998,France,"73316 Angela Run, Sheltonport, CT 29886",Yes,U38711418,TAX-9699-99,Married,Unknown/None,Doctorate,48707.71,Unknown/None
CIT_9700,Mr. Andrew Williams Md,24-11-1994,United States,"5039 Julia Canyon, Lake Meganton, CA 58926",Yes,346562068,TAX-9700-82,Divorced,Pending,Bachelors,16502.08,Unknown/None
CIT_9701,John Young,23-03-1976,United States,"53706 Kimberly Burg, Stevensonport, HI 63871",Unknown,X33973254,TAX_9701_69,Single,Unknown/None,High School,18050.8,Unknown/None
CIT_9702,Maria Everett,17-10-1965,India,"35485 Tammy River; Michaelbury; MI 07260,",Yes,INVALID_night,Unknown/None,Divorced,Yes,High School,118257.93,Unknown/None
CIT_9703,Lindsay Castro,23-12-1977,France,"5616 Alicia Ville Suite 515; East Emilyshire; VI 00974,",Yes,INVALID_car,TAX_9703_02,Single,Unknown/None,High School,23935.39,Unknown/None
CIT_9704,Kimberly Goodman,19-05-1979,France,"53189 Brewer Divide Apt. 497, Andreashire, PA 46508",Yes,703847608,TAX_9704_60,Single,Pending,High School,145974.02,1951.0
CIT_9705,John Sanders,02-04-1964,France,"103 John Centers Suite 413; West Erin; OR 86036,",Yes,INVALID_he,TAX-9705-66,Married,Unknown/None,High School,120588.06,Unknown/None
CIT_9706,Michael Harper,10-10-1984,India,"3415 Patterson Manor; West Elizabethburgh; MO 80500,",Unknown,530892534,TAX-9706-19,Widowed,Unknown/None,PhD,145154.73,1970.0
CIT_006,Kelly Jones,01-05-1963,India,"Unit 4910 Box 5957, DPO AE 19283",No,G48206801,TAX_9707_20,Unknown,Unknown/None,High School,34806.81,Unknown/None
CIT_9708,Cameron Cook,21-03-1949,India,"2551 Sloan Crest, Jameston, MA 61989",Yes,X39701585,TAX-9708-48,Divorced,No,Doctorate,35802.06,Unknown/None
CIT_9709,Kevin Calderon,10-05-1964,India,"66545 Henry Tunnel, North Elizabeth, LA 62382",No,665239770,Unknown/None,Married,Pending,Doctorate,63207.95,1959.0
CIT_9710,Rodney Sherman,23-07-1959,France,"0175 John Ranch Apt. 675, South Cassandrabury, VA 23322",Yes,INVALID_contain,TAX-9710-47,Unknown,Pending,Masters,141406.55,Unknown/None
CIT_9711,David Kim,02-04-1997,France,"45095 James Isle Suite 351, Lake Chadton, MO 99913",No,T85080935,TAX_9711_82,Divorced,No,High School,85092.86,Unknown/None
CIT_9712,Robert Wang,27-12-1953,France,"91489 Rivas Pike Suite 064, West Kyleburgh, TN 88075",Yes,545287879,TAX-9712-50,Divorced,No,Masters,136409.28,Unknown/None
CIT_9713,Brian Malone,20-10-1937,France,"91292 Kim Mission; West Codyfort; ID 73915,",Yes,830889415,Unknown/None,Married,Pending,Doctorate,75689.58,Unknown/None
CIT_9714,James Dixon,07-04-1981,United States,"USNV Livingston; FPO AP 39010,",No,447378262,Unknown/None,Divorced,Yes,High School,92334.84,Unknown/None
CIT_9715,Michelle Vasquez,23-11-1943,United States,"3853 Williams Prairie, Breannashire, NE 54397",Yes,Q56737288,Unknown/None,Widowed,No,Bachelors,128072.57,Unknown/None
CIT_9716,Diana Evans,01-09-1994,India,"8814 Wallace Islands Suite 942, East Terriside, NE 93166",No,INVALID_believe,TAX-9716-85,Single,Unknown/None,PhD,37343.56,Unknown/None
CIT_9717,Linda Hill,21-11-2006,India,"265 Sarah Tunnel, North Christinehaven, SC 22009",Yes,094533608,Unknown/None,Unknown,Unknown/None,PhD,115316.8,Unknown/None
CIT_9718,Jessica Thompson,16-06-1946,France,"515 Dennis Turnpike; Hendersonshire; MI 80461,",Yes,S41423725,TAX_9718_99,Married,No,Doctorate,66379.01,Unknown/None
CIT_9719,Mark Lewis,12-02-1942,India,"584 Michelle Squares Suite 497, Kyleside, TX 34071",No,N79268774,TAX_9719_40,Widowed,Pending,Bachelors,130110.83,Unknown/None
CIT_9720,Brenda Mills,02-04-1984,United States,"PSC 0079; Box 8765; APO AA 74433,",Yes,931676594,TAX_9720_13,Unknown,No,High School,24728.87,Unknown/None
CIT_9721,Theresa Calderon,30-06-1954,India,"60883 Alec Heights Suite 092, Riveraview, NJ 01485",No,J55202562,TAX-9721-15,Widowed,Unknown/None,Masters,119773.72,Unknown/None
CIT_9722,Eric Sharp,19-09-1971,India,"1672 Velez Way Suite 435, Paulhaven, MO 49471",No,U76260541,TAX-9722-71,Widowed,Pending,Bachelors,46157.1,Unknown/None
CIT_9723,Brian Gentry,29-05-1963,United States,"67833 Patrick Alley Apt. 313, Millerfort, IN 23969",No,113285029,TAX-9723-13,Widowed,No,High School,26832.13,Unknown/None
CIT_9724,Keith Williams,27-03-1976,India,"5975 Tyler Overpass Apt. 060; Cardenasville; AK 83189,",Yes,W98936711,TAX-9724-65,Widowed,No,Bachelors,94700.02,Unknown/None
CIT_9725,Denise Clark,28-08-1949,India,"013 Phillips Plains Suite 378, Travismouth, HI 67801",Unknown,INVALID_land,Unknown/None,Single,Yes,Doctorate,79167.31,Unknown/None
CIT_9726,Joseph Pittman,18-01-1988,India,"40749 Ward Place Suite 016, North Sierra, SD 99266",Yes,028209863,TAX-9726-84,Single,Yes,Masters,60939.64,Unknown/None
CIT_9727,Connie Bennett,Unknown/Invalid Format,France,"065 Streetephanie Greens Apt. 216; Traceyhaven; AS 59866,",Unknown,Y29998671,TAX-9727-22,Married,No,High School,32334.22,Unknown/None
CIT_9728,Victoria Foster,04-05-2004,United States,"492 Bird Knolls Suite 254; Erictown; KS 68471,",Yes,W94474378,TAX_9728_00,Widowed,Unknown/None,High School,82271.67,Unknown/None
CIT_9729,Richard James,27-01-1952,India,"923 Michael Landing Apt. 654; Oscarburgh; ME 35461,",Unknown,INVALID_say,TAX-9729-75,Widowed,Pending,PhD,19351.21,1994.0
CIT_9730,Alexander Wheeler,21-11-1947,France,"519 Gerald Brook, Fordton, WV 23275",Yes,944498817,TAX-9730-30,Widowed,Unknown/None,PhD,119750.41,2014.0
CIT_9731,Jeffery Gutierrez,01-01-1953,France,"2620 Edward Hill Apt. 997; Port Kimberlyborough; NV 87510,",Unknown,092374772,TAX_9731_35,Unknown,Unknown/None,PhD,68532.36,Unknown/None
CIT_9732,Mark Shannon,11-09-1963,France,"688 Randy Cliff Apt. 543, East Jennifer, ND 97642",Yes,S35714253,TAX-9732-97,Single,Yes,High School,108805.06,Unknown/None
CIT_9733,Kenneth Boyd,15-12-1954,India,"10116 Christopher Manor Suite 724, Millerstad, MO 21130",Yes,009919896,TAX-9733-58,Single,Unknown/None,Masters,18549.82,Unknown/None
CIT_9734,Phillip Stokes,13-07-1975,United States,"1245 Amy Mission; Destinybury; WV 70400,",Yes,458450553,TAX-9734-44,Single,Unknown/None,Bachelors,65698.65,Unknown/None
CIT_9735,Jeff Best,14-04-1992,France,"381 Rachel Curve; East Victoriaburgh; PW 31373,",Yes,INVALID_animal,TAX-9735-03,Married,Yes,Doctorate,125829.59,1997.0
CIT_9736,Frank Shah,29-06-1992,United States,"758 Shepherd Locks Apt. 274; Hugheston; VI 03591,",Yes,INVALID_out,TAX_9736_90,Married,Unknown/None,PhD,14044.28,Unknown/None
CIT_9737,Laura Savage,07-04-1980,India,"9015 April Spur, West Williamchester, VT 97013",Yes,INVALID_paper,TAX-9737-00,Married,Pending,PhD,138461.55,Unknown/None
CIT_9738,Lawrence Cabrera,16-09-1945,France,"USNV Scott, FPO AE 27197",No,INVALID_receive,Unknown/None,Unknown,No,Bachelors,43075.61,Unknown/None
CIT_9739,Craig Duke,29-03-1944,India,"28205 Derek Forest, West Johnview, MN 47767",Yes,197833380,TAX-9739-01,Single,No,Masters,103467.05,Unknown/None
CIT_9740,Kim Ortiz,23-12-1961,India,"3394 Harmon Highway; Martinfurt; MA 76924,",Yes,153183614,TAX-9740-13,Married,Unknown/None,Bachelors,13176.28,Unknown/None
CIT_9741,Kelly Watts,01-10-1987,India,"854 Mallory Islands Suite 620, Port James, AZ 29668",No,J98337098,TAX-9741-01,Widowed,No,Bachelors,66717.13,Unknown/None
CIT_9742,Steven Hodges,08-03-1934,India,"61558 Ruiz Turnpike, South Travis, CO 46079",Yes,410119858,TAX_9742_46,Unknown,Pending,High School,109136.45,2018.0
CIT_9743,Jennifer Ray,02-04-2001,United States,"7516 Nguyen Underpass, Clarkside, VA 01346",No,X50616414,Unknown/None,Widowed,Unknown/None,High School,116821.89,Unknown/None
CIT_9744,Denise Chavez,18-08-1990,France,"087 Johnson Burgs, West Mary, IN 97142",No,INVALID_against,TAX-9744-62,Divorced,Pending,High School,91695.72,1997.0
CIT_9745,Kimberly Burgess,Unknown/Invalid Format,France,"Unit 1582 Box 6648, DPO AE 17265",Yes,INVALID_teacher,TAX-9745-14,Single,No,PhD,32709.71,Unknown/None
CIT_9746,Tamara Bates,22-12-1980,France,"76181 Cruz Spring Apt. 942, Chavezhaven, NJ 03837",Unknown,M33534405,TAX-9746-75,Single,Unknown/None,Bachelors,68904.89,Unknown/None
CIT_9747,Michael Ward,03-04-1962,France,"476 Travis Meadows Suite 900, North Davidfort, MP 96051",No,P24805907,TAX-9747-01,Single,Yes,High School,137723.03,1967.0
CIT_9748,Heather Mendez,16-04-1999,United States,"914 Garcia Plain Apt. 103, Lake Sonyachester, MS 62646",No,INVALID_exactly,TAX-9748-16,Single,Pending,Bachelors,72240.51,Unknown/None
CIT_9749,Robert Wilson,27-03-1979,United States,"352 Streetephanie Light; New Brandon; AS 39347,",No,M48103632,TAX-9749-68,Single,Unknown/None,High School,10286.08,Unknown/None
CIT_9750,Tyler Wells,Unknown/Invalid Format,France,"5381 Ashley Locks Suite 123; Billyview; PW 16727,",No,A04253134,TAX-9750-30,Married,Unknown/None,High School,91912.6,Unknown/None
CIT_9751,Linda Webb,14-06-1975,France,"710 Douglas Turnpike, East Jeanstad, MP 18914",Yes,111489817,Unknown/None,Single,Unknown/None,High School,141979.97,Unknown/None
CIT_9752,Meagan Singh,11-04-1956,United States,"868 Eugene Forks, Phillipsfort, FM 13804",No,INVALID_carry,TAX-9752-80,Unknown,Pending,Doctorate,130249.66,Unknown/None
CIT_9753,Zachary Schmidt,12-04-1969,France,"803 Tammy Lights; Debraside; SC 78409,",Yes,INVALID_hear,TAX_9753_02,Unknown,Unknown/None,Bachelors,81083.48,Unknown/None
CIT_9754,Keith Franklin,04-03-1965,United States,"984 Norton Rapids, Clarkville, AZ 99065",Unknown,645844175,TAX-9754-74,Married,Unknown/None,High School,-89365.0,Unknown/None
CIT_9755,Ricky Garrison,09-08-2005,United States,"0543 Marie Island Apt. 323, Davidfort, MO 15739",No,INVALID_collection,TAX_9755_96,Single,Unknown/None,PhD,116883.8,Unknown/None
CIT_9756,April Byrd,20-12-1978,United States,"258 Newman Freeway Apt. 797, New Elizabethside, VA 85504",Unknown,INVALID_beyond,TAX-9756-95,Divorced,No,High School,79011.16,Unknown/None
CIT_9757,Jessica Cordova,18-06-1937,France,"4166 Martin Streetreet; South Cynthiaberg; VI 32988,",Yes,E70589315,TAX_9757_98,Unknown,Unknown/None,High School,38614.19,1998.0
CIT_9758,Laura Smith,21-07-1941,India,"2989 Russo Heights Apt. 906, North Kyle, ND 32911",Yes,257546270,TAX-9758-26,Widowed,Yes,Masters,11289.69,1984.0
CIT_9759,Laura Harrington,24-04-1958,India,"9231 Lisa Pine, Lake Sarah, AL 69919",Yes,INVALID_continue,TAX-9759-74,Single,Unknown/None,Bachelors,90972.17,Unknown/None
CIT_9760,Larry Potter,08-04-1946,India,"94516 Christina Passage; Pamelachester; AR 16151,",Yes,F84045980,TAX-9760-96,Divorced,Unknown/None,Masters,21224.09,1964.0
CIT_9761,Jeffery Taylor,15-12-1939,France,"421 Gaines Garden; Curtisburgh; KS 36063,",Yes,839637991,TAX-9761-73,Divorced,Yes,Masters,63941.94,2001.0
CIT_9762,Sara Brown,03-06-2002,United States,"228 Angela Garden; Dawnland; FL 05703,",Unknown,INVALID_sing,TAX-9762-62,Unknown,Unknown/None,PhD,16968.35,Unknown/None
CIT_9763,Jamie Johnson,06-05-1976,France,"5905 Mercer Heights, Carlton, CA 61705",Yes,M72984193,TAX-9763-80,Divorced,No,Doctorate,142680.36,Unknown/None
CIT_9764,Jordan Navarro,24-01-1969,India,"67380 Powell Turnpike, West Johnberg, ID 01378",Yes,INVALID_hospital,TAX-9764-24,Married,Yes,Masters,69394.22,Unknown/None
CIT_9765,Julie Lucas,11-11-1956,India,"79084 Alvarado Mill Suite 472, South Mary, CT 64163",No,N04523763,TAX-9765-05,Married,Unknown/None,High School,133926.52,Unknown/None
CIT_9766,Jessica Wong,30-11-2020,France,"319 Edwards Avenue Suite 397; New Jasmine; CA 04974,",No,840493347,TAX-9766-59,Divorced,Unknown/None,Bachelors,106088.5,Unknown/None
CIT_9767,Erin Rhodes,18-05-1984,United States,"15343 Thompson Stravenue, Port Cheyenne, FL 79163",No,657575780,TAX-9767-85,Single,No,Doctorate,78646.42,Unknown/None
CIT_9768,Matthew Martinez,10-09-1946,India,"44908 Jonathan Rapid; South Charlesport; NJ 17197,",No,INVALID_little,TAX-9768-26,Single,Yes,Doctorate,45076.36,Unknown/None
CIT_9769,Lisa Parker,10-08-1952,France,"6575 Anderson Tunnel Apt. 997, Lake Daniel, PW 96378",No,998396773,TAX-9769-64,Single,Pending,Doctorate,36868.13,Unknown/None
CIT_9770,Carol Vaughn,16-04-1994,France,"9965 Hood Islands Suite 580; Brownmouth; IN 75130,",Yes,189249320,TAX_9770_12,Single,Unknown/None,Bachelors,148298.19,Unknown/None
CIT_9771,David Williams,08-11-1959,United States,"0273 Lisa Springs Suite 505, Knightbury, ID 24741",No,609119475,TAX_9771_47,Married,Unknown/None,Doctorate,93771.51,Unknown/None
CIT_9772,Mr. Michael Hernandez,03-02-1977,India,"52134 Lisa Inlet Apt. 256, Joshuaview, ID 18914",Yes,180090746,Unknown/None,Widowed,Pending,High School,135827.69,Unknown/None
CIT_9773,Thomas Kennedy,Unknown/Invalid Format,France,"112 Streetephanie Crest Apt. 676; Shauntown; LA 31633,",Yes,114775193,TAX_9773_26,Unknown,Unknown/None,High School,80897.68,Unknown/None
CIT_9774,Andrew Haley,28-01-1986,United States,"USNV Johnson, FPO AP 86465",No,B94968533,TAX-9774-69,Unknown,Unknown/None,PhD,18859.26,Unknown/None
CIT_9775,Elizabeth Rivera,31-10-1972,India,"PSC 9052; Box 5754; APO AA 57080,",Yes,INVALID_option,TAX-9775-70,Single,No,Bachelors,26622.06,Unknown/None
CIT_9776,Christina Moreno,07-04-1969,India,"6981 Watson Heights Apt. 854, Adamborough, IA 90874",No,M83963476,TAX-9776-67,Single,No,Masters,76115.51,1967.0
CIT_9777,Angela Romero,14-02-2007,United States,"2088 Elizabeth Cliffs, Ericberg, FL 15695",Yes,INVALID_catch,TAX-9777-72,Single,Pending,High School,123486.51,Unknown/None
CIT_9778,William Meyer,01-06-1941,India,"Unit 4832 Box 0519; DPO AE 59023,",No,849192889,Unknown/None,Unknown,Unknown/None,High School,78400.92,1967.0
CIT_9779,James Phillips,12-06-1934,France,"2807 Adam Spurs; Pittsmouth; IA 42540,",Unknown,186908226,TAX-9779-72,Married,Pending,Bachelors,36932.76,Unknown/None
CIT_9780,Donna Schneider,13-07-1956,France,"697 Jocelyn Extensions, East Katie, TX 39804",No,N09904348,TAX_9780_03,Single,Unknown/None,Masters,107656.92,Unknown/None
CIT_9781,Christopher Miller,16-01-1980,United States,"3648 Campbell Wall Apt. 803, New Melissa, VA 14222",Yes,G72443107,TAX_9781_25,Unknown,Pending,Masters,21116.73,Unknown/None
CIT_9782,Samuel Ellis,Unknown/Invalid Format,India,"Unit 4101 Box 3510; DPO AE 89878,",Unknown,044736370,TAX-9782-81,Unknown,Unknown/None,Bachelors,141299.59,Unknown/None
CIT_9783,Joe Perez,18-05-1965,United States,"638 Jeffrey Streetream; Jaredfurt; IA 80241,",No,664883838,TAX-9783-49,Single,Unknown/None,PhD,46406.97,Unknown/None
CIT_9784,Mr. Jeffrey Braun,30-01-1956,India,"9994 Kimberly Cape Suite 262, Meganton, RI 15443",Yes,849849372,TAX_9784_63,Married,Unknown/None,High School,84300.33,Unknown/None
CIT_9785,Kristopher Baird,10-10-2001,India,"3286 Myers Mount, East Amber, WI 84089",Yes,V37986707,TAX-9785-22,Single,No,High School,115309.54,Unknown/None
CIT_9786,Julie Blanchard,02-10-1944,France,"011 Brandi Shore; North Streetephanie; WY 29003,",Yes,487248452,TAX_9786_89,Single,No,Doctorate,97001.92,Unknown/None
CIT_9787,Rita Thompson,23-04-1934,United States,"4632 Simmons Mission Apt. 395, Hollandland, NJ 49632",Yes,400265105,TAX-9787-18,Single,Unknown/None,PhD,59230.32,Unknown/None
CIT_9788,Holly Mitchell,22-09-1970,United States,"451 Wanda Lane Apt. 230; West Daniel; ME 91317,",No,719990122,TAX-9788-09,Divorced,Pending,High School,16465.54,Unknown/None
CIT_9789,Mark Palmer,21-12-1997,United States,"28701 Jacob Valley, Lake Geraldmouth, NJ 04949",No,T22740561,TAX-9789-19,Single,No,Bachelors,96346.64,Unknown/None
